source,slug,name,name_zh_hans,category,source_page
infipoke_pokopia_items_zh_hans,dormeredbrickroof,Dormered brick roof,老虎窗砖瓦屋顶,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,brickhippedroof,Brick hipped roof,砖瓦四坡屋顶,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,brickroofvalley,Brick roof valley,砖瓦屋顶谷,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,flatbrickroof,Flat brick roof,平坦砖瓦屋顶,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,brickroofdecoration,Brick roof decoration,砖瓦屋顶装饰,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,slopedtentroof,Sloped tent roof,斜坡帐篷屋顶,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,tenthippedroof,Tent hipped roof,帐篷四坡屋顶,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,tentroofvalley,Tent roof valley,帐篷屋顶谷,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,flattentroof,Flat tent roof,平坦帐篷屋顶,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,glossyawning,Glossy awning,光泽遮阳篷,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,corrugatedmetal,Corrugated metal,波纹金属板,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,protrudingwall,Protruding wall,突出墙壁,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,curvedeave,Curved eave,弧形屋檐,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,woodenfencing,Wooden fencing,木制栅栏,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,woodenenclosure,Wooden enclosure,木制围栏,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,ironenclosure,Iron enclosure,铁制围栏,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,metalfencing,Metal fencing,金属栅栏,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,stonefencing,Stone fencing,石制栅栏,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,boatrailing,Boat railing,船用扶手,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,woodenhandrail,Wooden handrail,木制扶手,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,handrail,Handrail,扶手,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,harborpole,Harbor pole,港口桩,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,archedbarrier,Arched barrier,拱形屏障,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,archedbarrier(leafpattern),Arched barrier (leaf pattern),拱形围栏（叶子图案）,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,woodensiding(panel),Wooden siding (panel),木制壁板（板材）,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,woodensiding(corner),Wooden siding (corner),木壁板（转角）,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,woodenposts,Wooden posts,木制立柱,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,woodenpartition,Wooden partition,木制隔断,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,gratefencing,Grate fencing,格栅栅栏,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,woodenpath,Wooden path,木制小径,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,steppingstones,Stepping stones,汀步石,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,walkway,Walkway,走道,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,bridgeplanks,Bridge planks,桥板,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,grateflooring,Grate flooring,格栅地板,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,concreteslab,Concrete slab,混凝土板,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,iron-scaffoldplank,Iron-scaffold plank,铁架木板,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,ironscaffold,Iron scaffold,铁制脚手架,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,archbridge,Arch bridge,拱桥,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,woodenborder(line),Wooden border (line),木制边界（直线）,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,woodenborder(single),Wooden border (single),木制边界（单块）,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,woodenborder(corner),Wooden border (corner),木制边界（转角）,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,concreteborder(line),Concrete border (line),混凝土边界（直线）,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,concreteborder(single),Concrete border (single),混凝土边界（单块）,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,concreteborder(corner),Concrete border (corner),混凝土边界（转角）,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,brickborder(line),Brick border (line),砖制边界（直线）,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,brickborder(single),Brick border (single),砖制边界（单块）,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,brickborder(corner),Brick border (corner),砖制边界（转角）,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,sidewayslog,Sideways log,横向原木,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,uprightlog,Upright log,竖向原木,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,ironbeam,Iron beam,铁制横梁,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,ironcolumn,Iron column,铁制立柱,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,ironpillar,Iron pillar,铁制支柱,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,extravagantpillar(upper),Extravagant pillar (upper),华丽支柱（上部）,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,extravagantpillar(middle),Extravagant pillar (middle),华丽支柱（中部）,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,extravagantpillar(lower),Extravagant pillar (lower),华丽支柱（下部）,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,roundpillar(upper),Round pillar (upper),圆形支柱（上部）,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,roundpillar(middle),Round pillar (middle),圆形支柱（中部）,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,roundpillar(lower),Round pillar (lower),圆形支柱（下部）,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,housepartition,House partition,房屋隔断,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,simplepillarquarter,Simple pillar quarter,简易四分之一柱,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,waterpillarquarter,Water pillar quarter,水纹四分之一柱,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,roofsupport,Roof support,屋顶支撑,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,ironpipe(horizontal),Iron pipe (horizontal),铁制管道（水平）,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,ironpipe(downwardcurve),Iron pipe (downward curve),铁制管道（向下弯曲）,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,ironpipe(verticalcross),Iron pipe (vertical cross),铁制管道（垂直交叉）,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,ironpipe(verticalt),Iron pipe (vertical T),铁制管道（垂直T形）,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,ironpipe(vertical),Iron pipe (vertical),铁制管道（垂直）,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,ironpipe(upwardcurve),Iron pipe (upward curve),铁管（上弯）,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,ironpipe(upwardt),Iron pipe (upward T),铁管（上T）,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,ironpipe(downwardt),Iron pipe (downward T),铁管（下T）,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,ironpipe(horizontalcurve),Iron pipe (horizontal curve),铁管（横弯）,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,ironpipe(horizontalt),Iron pipe (horizontal T),铁管（横T）,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,ironpipe(horizontalcross),Iron pipe (horizontal cross),铁管（横十字）,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,brokenwindowpane,Broken Window Pane,破碎窗玻璃,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,brokenironsteps,Broken iron steps,破损铁阶梯,Buildings,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,woodenwall,Wooden Wall,木墙,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,lightwoodenwall,Light wooden wall,浅色木墙,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,paintedwall,Painted wall,彩绘墙,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,plasterwall,Plaster wall,灰泥墙,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,clothwall,Cloth wall,布艺墙,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,guest-roomwall,Guest-room wall,客房墙,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,starry-skywall,Starry-sky wall,星空墙,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,cushywall,Cushy wall,软垫墙,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,modernwall,Modern wall,现代墙,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,broken-tilingwall,Broken-tiling wall,碎瓷砖墙,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,cobblestonewall,Cobblestone wall,鹅卵石墙,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,brickwall,Brick wall,砖墙,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,stonebrickwall,Stone brick wall,石砖墙,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,aged-stonewall,Aged-stone wall,风化石墙,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,patternedaged-stonewall,Patterned aged-stone wall,花纹风化石墙,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,concretewall,Concrete wall,混凝土墙,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,roughwall,Rough wall,粗糙墙,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,stripedwall,Striped wall,条纹墙,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,bronzewall,Bronze wall,青铜墙,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,stylishbronzewall,Stylish Bronze wall,时尚青铜墙,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,ironwall,Iron wall,铁墙,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,stylishironwall,Stylish iron wall,时尚铁墙,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,goldwall,Gold wall,金色墙壁,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,stylishgoldwall,Stylish gold wall,时尚金墙,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,crystalwall,Crystal wall,水晶墙,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,pokeballwall,Poké Ball Wall,精灵球墙,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,warningwall,Warning wall,警示墙,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,stylishwall(upper),Stylish wall (upper),时尚墙（上）,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,stylishwall(middle),Stylish wall (middle),时尚墙（中）,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,stylishwall(lower),Stylish wall (lower),时尚墙（下）,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,antiquewall(upper),Antique wall (upper),古董墙（上）,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,antiquewall(middle),Antique wall (middle),古董墙（中）,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,antiquewall(lower),Antique wall (lower),古董墙（下）,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,lightantiquewall(upper),Light antique wall (upper),浅色古董墙（上）,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,lightantiquewall(middle),Light antique wall (middle),浅色古董墙（中）,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,lightantiquewall(lower),Light antique wall (lower),浅色古董墙（下）,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,woodenpillar(upper),Wooden pillar (upper),木柱（上）,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,woodenpillar(middle),Wooden pillar (middle),木柱（中）,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,woodenpillar(lower),Wooden pillar (lower),木柱（下）,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,stylishbrickwall(upper),Stylish brick wall (upper),时尚砖墙（上）,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,stylishbrickwall(middle),Stylish brick wall (middle),时尚砖墙（中）,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,stylishbrickwall(lower),Stylish brick wall (lower),时尚砖墙（下）,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,stonepillar(upper),Stone pillar (upper),石柱（上）,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,stonepillar(middle),Stone pillar (middle),石柱（中）,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,stonepillar(lower),Stone pillar (lower),石柱（下）,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,popartwall(upper),Pop art wall (upper),波普艺术墙（上）,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,popartwall(middle),Pop art wall (middle),波普艺术墙（中）,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,popartwall(lower),Pop art wall (lower),波普艺术墙（下）,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,confectionerywall(upper),Confectionery wall (upper),糖果墙（上）,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,confectionerywall(middle),Confectionery wall (middle),糖果墙（中）,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,confectionerywall(lower),Confectionery wall (lower),糖果墙（下）,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,pokemoncenterwall(upper),Pokémon Center wall (upper),宝可梦中心墙（上）,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,pokemoncenterwall(middle),Pokémon Center wall (middle),宝可梦中心墙（中）,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,pokemoncenterwall(lower),Pokémon Center wall (lower),宝可梦中心墙（下）,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,pokemoncenterwall(trim),Pokémon Center wall (trim),宝可梦中心墙（边饰）,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,woodenflooring,Wooden flooring,木地板,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,diagonalwoodenflooring,Diagonal wooden flooring,斜纹木地板,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,crisscrosswoodenflooring,Crisscross wooden flooring,交错木地板,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,hardwoodflooring,Hardwood flooring,硬木地板,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,moderncarpeting,Modern carpeting,现代地毯,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,wovencarpeting,Woven carpeting,编织地毯,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,fluffyflooring,Fluffy flooring,毛绒地板,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,softcarpeting,Soft carpeting,柔软地毯,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,extravagantcarpeting,Extravagant carpeting,奢华地毯,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,tatamimat,Tatami mat,榻榻米,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,feltmat,Felt mat,毛毡垫,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,puffy-treepillar,Puffy-tree Pillar,蓬松树柱,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,grassflooring,Grass flooring,草地地板,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,simpleflooring,Simple flooring,简约地板,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,marble,Marble,大理石,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,stoneflooring,Stone flooring,石地板,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,lined-stoneflooring,Lined-stone flooring,纹理石地板,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,darkmarbleflooring,Dark marble flooring,深色大理石地板,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,lightmarbleflooring,Light marble flooring,浅色大理石地板,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,aged-stoneflooring,Aged-stone flooring,风化石地板,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,simplesquaretiling,Simple square tiling,简约方砖,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,stylishtiling,Stylish tiling,时尚瓷砖,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,hexagonalflooring,Hexagonal flooring,六边形地板,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,shopflooring,Shop flooring,商店地板,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,triangle-designflooring,Triangle-design flooring,三角花纹地板,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,iron-plateflooring,Iron-plate flooring,铁板地板,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,irontiling,Iron tiling,铁砖,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,neonflooring,Neon flooring,霓虹地板,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,cyberflooring,Cyber flooring,赛博地板,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,archedtiling,Arched tiling,拱形砖,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,stonetiling,Stone tiling,石砖,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,squaretiling,Square tiling,方格砖,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,mosaictiling,Mosaic tiling,马赛克砖,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,brickflooring,Brick flooring,砖块地板,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,stylishstoneflooring,Stylish stone flooring,时尚石地板,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,fish-scaletiling,Fish-scale tiling,鱼鳞砖,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,asphaltroad,Asphalt road,柏油路,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,markedroad(horizontal),Marked road (horizontal),标线道路（横）,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,markedroad(vertical),Marked road (vertical),标线道路（竖）,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,graycircleflooring,Gray circle flooring,灰色圆圈地板,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,haypile,Hay pile,干草堆,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,ironplating,Iron plating,铁板,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,cubelight,Cube light,方块灯,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,foundation,Foundation,地基,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,levee,Levee,堤坝,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,scrapcube,Scrap cube,废料方块,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,polka-dotprint,Polka-dot print,波点花纹,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,bubbleprint,Bubble print,气泡花纹,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,vertical-stripeprint,Vertical-stripe print,竖条纹花纹,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,horizontal-stripeprint,Horizontal-stripe print,横条纹花纹,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,ginghamprint,Gingham print,格纹花纹,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,tartanprint,Tartan print,苏格兰格纹花纹,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,argyleprint,Argyle print,菱格纹花纹,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,houndstoothprint,Houndstooth print,千鸟格纹花纹,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,vineprint,Vine print,藤蔓花纹,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,swirlprint,Swirl print,漩涡花纹,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,winterprint,Winter print,冬季花纹,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,zig-zagprint,Zig-zag print,Z字形花纹,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,leafprint,Leaf print,叶子花纹,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,flowerprint,Flower print,花朵花纹,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,starprint,Star print,星星花纹,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,curryprint,Curry print,咖喱花纹,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,berryprint,Berry print,树果花纹,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,pokeballprint,Poké Ball print,精灵球花纹,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,stylishpokeballprint,Stylish Poké Ball print,时尚精灵球花纹,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,fieldgrass,Field grass,田野草,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,seashoregrass,Seashore grass,海边草,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,alpinegrass,Alpine grass,高山草,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,sky-highgrass,Sky-high grass,高空草,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,ordinarysoil,Ordinary soil,普通泥土,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,seashellsoil,Seashell soil,贝壳泥土,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,stripedsoil,Striped soil,条纹土壤,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,pure-whitesoil,Pure-white soil,纯白泥土,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,clay,Clay,黏土,Blocks,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,ordinarysand,Ordinary sand,普通沙,Blocks,https://infipoke.com/zh/game/pokopia/items
