kind,id,name,slug,description,category,tags,sources,event,inventory_status,collectible,order_key,order_value,trade_sell_value,trade_buy_value,trade_buy_quantity,life_coins,shop_level,mosslax,storage_capacity,habitat_item_category_ids,favorite_category_ids,image_url,variant_image_urls,source_page,source
placeable_item,1870,Music mat (low do),music-mat-low-do,A strange mat that makes different sounds when you step on it depending on the direction it's facing.,Utilities,"[""Toy""]",[],,in-collection,,utilities_order,67,,,,,,,,[],"[2224,2226,2231,2239]",https://pokopiadex.com/images/items/item_ui/music-mat-low-do.png,[],https://pokopiadex.com/items/music-mat-low-do,pokopiadex_items_in_collection
placeable_item,1871,Music mat (Re),music-mat-re,A strange mat that makes different sounds when you step on it depending on the direction it's facing.,Utilities,"[""Toy""]",[],,in-collection,,utilities_order,68,,,,,,,,[],"[2224,2226,2231,2239]",https://pokopiadex.com/images/items/item_ui/music-mat-re.png,[],https://pokopiadex.com/items/music-mat-re,pokopiadex_items_in_collection
placeable_item,1872,Music mat (Mi),music-mat-mi,A strange mat that makes different sounds when you step on it depending on the direction it's facing.,Utilities,"[""Toy""]",[],,in-collection,,utilities_order,69,,,,,,,,[],"[2224,2226,2231,2239]",https://pokopiadex.com/images/items/item_ui/music-mat-mi.png,[],https://pokopiadex.com/items/music-mat-mi,pokopiadex_items_in_collection
placeable_item,1873,Music mat (Fa),music-mat-fa,A strange mat that makes different sounds when you step on it depending on the direction it's facing.,Utilities,"[""Toy""]",[],,in-collection,,utilities_order,70,,,,,,,,[],"[2224,2226,2231,2239]",https://pokopiadex.com/images/items/item_ui/music-mat-fa.png,[],https://pokopiadex.com/items/music-mat-fa,pokopiadex_items_in_collection
placeable_item,1874,Music mat (Sol),music-mat-sol,A strange mat that makes different sounds when you step on it depending on the direction it's facing.,Utilities,"[""Toy""]",[],,in-collection,,utilities_order,71,,,,,,,,[],"[2224,2226,2231,2239]",https://pokopiadex.com/images/items/item_ui/music-mat-sol.png,[],https://pokopiadex.com/items/music-mat-sol,pokopiadex_items_in_collection
placeable_item,1875,Music mat (La),music-mat-la,A strange mat that makes different sounds when you step on it depending on the direction it's facing.,Utilities,"[""Toy""]",[],,in-collection,,utilities_order,72,,,,,,,,[],"[2224,2226,2231,2239]",https://pokopiadex.com/images/items/item_ui/music-mat-la.png,[],https://pokopiadex.com/items/music-mat-la,pokopiadex_items_in_collection
placeable_item,1876,Music mat (Ti),music-mat-ti,A strange mat that makes different sounds when you step on it depending on the direction it's facing.,Utilities,"[""Toy""]",[],,in-collection,,utilities_order,73,,,,,,,,[],"[2224,2226,2231,2239]",https://pokopiadex.com/images/items/item_ui/music-mat-ti.png,[],https://pokopiadex.com/items/music-mat-ti,pokopiadex_items_in_collection
placeable_item,1877,Music mat (High do),music-mat-high-do,A strange mat that makes different sounds when you step on it depending on the direction it's facing.,Utilities,"[""Toy""]",[],,in-collection,,utilities_order,74,,,,,,,,[],"[2224,2226,2231,2239]",https://pokopiadex.com/images/items/item_ui/music-mat-high-do.png,[],https://pokopiadex.com/items/music-mat-high-do,pokopiadex_items_in_collection
placeable_item,2369,Camping cooking pot,camping-cooking-pot,Cooking equipment for making soup. Put this on a stove or campfire.,Utilities,[],"[""Trade 10 Red crystal fragments to Sableye""]",Sableye's Gem Hunt,in-collection,,utilities_order,1,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/camping-cooking-pot.png,[],https://pokopiadex.com/items/camping-cooking-pot,pokopiadex_items_in_collection
placeable_item,2365,Oil lantern,oil-lantern,A lantern that provides a dim glow when lit. Perfect for exploring dark places!,Utilities,"[""Decoration""]","[""Trade 2 Red crystal fragments to Sableye""]",Sableye's Gem Hunt,in-collection,,utilities_order,2,,,,,,,,[],"[2203,2218,2222]",https://pokopiadex.com/images/items/item_ui/oil-lantern.png,[],https://pokopiadex.com/items/oil-lantern,pokopiadex_items_in_collection
placeable_item,83,Wooden steps,wooden-steps,"If you build steps, it'll be easier for Pokémon to walk on sloping roads.",Buildings,"[""Road""]",[],,in-collection,,buildings_order,1,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/wooden-steps.png,[],https://pokopiadex.com/items/wooden-steps,pokopiadex_items_in_collection
placeable_item,1878,Stylish steps,stylish-steps,A stylish set of steps made of plaster and wood. They'd look great alongside some plaster walls.,Buildings,"[""Road""]",[],,in-collection,,buildings_order,2,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/stylish-steps.png,[],https://pokopiadex.com/items/stylish-steps,pokopiadex_items_in_collection
placeable_item,849,Stone steps,stone-steps,Steps made of stacked stones. Place several of these for a stately atmosphere.,Buildings,"[""Road""]",[],,in-collection,,buildings_order,3,,,,,,,,[],"[2213,2238]",https://pokopiadex.com/images/items/crafting_ui/stone-steps.png,[],https://pokopiadex.com/items/stone-steps,pokopiadex_items_in_collection
placeable_item,1879,Concrete steps,concrete-steps,A sturdy set of steps made of concrete. Try placing them on paths or in buildings.,Buildings,"[""Road""]",[],,in-collection,,buildings_order,4,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/concrete-steps.png,[],https://pokopiadex.com/items/concrete-steps,pokopiadex_items_in_collection
placeable_item,1117,Brick steps,brick-steps,Modern steps made of brick. Place lots of these to create a stylish town!,Buildings,"[""Road""]",[],,in-collection,,buildings_order,5,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/brick-steps.png,[],https://pokopiadex.com/items/brick-steps,pokopiadex_items_in_collection
placeable_item,1307,Iron steps,iron-steps,"Steps that wouldn't look out of place in a factory. They're a bit bumpy, which helps prevent slipping.",Buildings,"[""Road""]",[],,in-collection,,buildings_order,6,,,,100,,,,[],[2222],https://pokopiadex.com/images/items/shop_ui/iron-steps.png,[],https://pokopiadex.com/items/iron-steps,pokopiadex_items_in_collection
placeable_item,406,Wooden ladder,wooden-ladder,Linking these vertically makes climbing even the highest of walls a breeze!,Buildings,[],[],,in-collection,,buildings_order,7,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/wooden-ladder.png,[],https://pokopiadex.com/items/wooden-ladder,pokopiadex_items_in_collection
placeable_item,1880,Iron ladder,iron-ladder,"Great for reaching high places. Connect them vertically, then climb straight up.",Buildings,[],[],,in-collection,,buildings_order,8,,,,,,,,[],[2222],https://pokopiadex.com/images/items/item_ui/iron-ladder.png,[],https://pokopiadex.com/items/iron-ladder,pokopiadex_items_in_collection
placeable_item,881,Wire,wire,A wire that can support objects of any weight. It's perfect for hanging furnishings from the ceiling!,Buildings,[],[],,in-collection,,buildings_order,9,,,,10,,,,[],[2232],https://pokopiadex.com/images/items/crafting_ui/wire.png,[],https://pokopiadex.com/items/wire,pokopiadex_items_in_collection
placeable_item,1881,Metal chain,metal-chain,"A thin, sturdy chain. Link a few pieces together and you can use them to climb up to high places.",Buildings,[],[],,in-collection,,buildings_order,10,,,,,,,,[],"[2222,2232]",https://pokopiadex.com/images/items/item_ui/metal-chain.png,[],https://pokopiadex.com/items/metal-chain,pokopiadex_items_in_collection
placeable_item,1160,Rope,rope,"A length of thick, sturdy rope. Tie a few together and climb it to reach high places!",Buildings,[],[],,in-collection,,buildings_order,11,,,,10,,,,[],[2232],https://pokopiadex.com/images/items/crafting_ui/rope.png,[],https://pokopiadex.com/items/rope,pokopiadex_items_in_collection
placeable_item,1882,Pulley,pulley,A pulley that hangs from the ceiling. This works great for hanging ropes or decorations!,Buildings,[],[],,in-collection,,buildings_order,12,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/pulley.png,[],https://pokopiadex.com/items/pulley,pokopiadex_items_in_collection
placeable_item,76,Rustic door,rustic-door,A door reinforced by large crossbeams. It's perfect for huts or ships.,Buildings,"[""Decoration""]","[""Red Pokeball in Bleak Beach""]",,in-collection,,buildings_order,13,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/rustic-door.png,[],https://pokopiadex.com/items/rustic-door,pokopiadex_items_in_collection
placeable_item,1883,Simple door,simple-door,A simple door with a glass window. It would look great on a hut or a warehouse.,Buildings,[],[],,in-collection,,buildings_order,14,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/simple-door.png,[],https://pokopiadex.com/items/simple-door,pokopiadex_items_in_collection
placeable_item,1884,Boat door,boat-door,An affluent-looking door with a number plate. Perfect for guest rooms on a luxury cruise ship.,Buildings,[],[],,in-collection,,buildings_order,15,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/boat-door.png,[],https://pokopiadex.com/items/boat-door,pokopiadex_items_in_collection
placeable_item,1134,Modern door,modern-door,A simple yet sturdy door that would make the perfect entrance to a house.,Buildings,[],[],,in-collection,,buildings_order,16,,,,,,,,[],[2211],https://pokopiadex.com/images/items/crafting_ui/modern-door.png,[],https://pokopiadex.com/items/modern-door,pokopiadex_items_in_collection
placeable_item,1885,Stylish door,stylish-door,A door made of glass from top to bottom. It seems like it would fit well in modern-style rooms.,Buildings,[],[],,in-collection,,buildings_order,17,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/stylish-door.png,[],https://pokopiadex.com/items/stylish-door,pokopiadex_items_in_collection
placeable_item,1886,Brainy door,brainy-door,A door with a practical utilitarian design. Its colors and the shape of its window are both very sleek.,Buildings,[],[],,in-collection,,buildings_order,18,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/brainy-door.png,[],https://pokopiadex.com/items/brainy-door,pokopiadex_items_in_collection
placeable_item,1071,Iron door,iron-door,A door with an antique pattern carved onto it. Would pair well with gorgeous furniture.,Buildings,[],"[""Red Pokeball on Museum balcony in Rocky Ridges""]",,in-collection,,buildings_order,19,,,,,,,,[],[2222],https://pokopiadex.com/images/items/item_ui/iron-door.png,[],https://pokopiadex.com/items/iron-door,pokopiadex_items_in_collection
placeable_item,388,Large wooden door,large-wooden-door,"A wooden door with a knob that makes it easy to open and close, even for Pokémon!",Buildings,[],[],,in-collection,,buildings_order,20,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/large-wooden-door.png,[],https://pokopiadex.com/items/large-wooden-door,pokopiadex_items_in_collection
placeable_item,1113,Automatic doors,automatic-doors,"You can't open or close these as is, but they function automatically when hooked up to electricity.",Buildings,[],[],,in-collection,,buildings_order,21,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/automatic-doors.png,[],https://pokopiadex.com/items/automatic-doors,pokopiadex_items_in_collection
placeable_item,1887,Shutter,shutter,It has a Poké Ball design smack-dab in the middle and feels like it could be the entrance to a secret base.,Buildings,[],[],,in-collection,,buildings_order,22,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/shutter.png,[],https://pokopiadex.com/items/shutter,pokopiadex_items_in_collection
placeable_item,389,Wooden gate,wooden-gate,This would make a great building entrance—and also work as part of a wooden fence.,Buildings,[],[],,in-collection,,buildings_order,23,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/wooden-gate.png,[],https://pokopiadex.com/items/wooden-gate,pokopiadex_items_in_collection
placeable_item,1171,Swinging doors,swinging-doors,Cafe-style double doors. Place them at an entryway and watch Pokémon come and go!,Buildings,[],[],,in-collection,,buildings_order,24,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/swinging-doors.png,[],https://pokopiadex.com/items/swinging-doors,pokopiadex_items_in_collection
placeable_item,869,Iron gate,iron-gate,Fancy double doors with a whirling pattern. It would pair nicely with some metal fencing.,Buildings,[],[],,in-collection,,buildings_order,25,,,,,,,,[],[2222],https://pokopiadex.com/images/items/crafting_ui/iron-gate.png,[],https://pokopiadex.com/items/iron-gate,pokopiadex_items_in_collection
placeable_item,1706,Simple curtain (left),simple-curtain-left,"Plain, simple curtains that work well with any room.",Buildings,[],[],,in-collection,,buildings_order,26,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/simple-curtain-left.png,[],https://pokopiadex.com/items/simple-curtain-left,pokopiadex_items_in_collection
placeable_item,1707,Simple curtain (right),simple-curtain-right,"Plain, simple curtains that work well with any room.",Buildings,[],[],,in-collection,,buildings_order,27,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/simple-curtain-right.png,[],https://pokopiadex.com/items/simple-curtain-right,pokopiadex_items_in_collection
placeable_item,49,Hatch window,hatch-window,A window with a heavy hatch that can be opened and closed. It's perfect for houses.,Buildings,[],[],,in-collection,,buildings_order,28,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/hatch-window.png,[],https://pokopiadex.com/items/hatch-window,pokopiadex_items_in_collection
placeable_item,646,Underground hatch,underground-hatch,A window with a heavy hatch that opens and closes. Place it on the ground to make an underground door.,Buildings,[],[],,in-collection,,buildings_order,29,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/underground-hatch.png,[],https://pokopiadex.com/items/underground-hatch,pokopiadex_items_in_collection
placeable_item,1888,Glass window,glass-window,A simple window that fits in any space. Arrange multiple vertically or horizontally-your call.,Buildings,[],[],,in-collection,,buildings_order,30,,,,,,,,[],[2211],https://pokopiadex.com/images/items/item_ui/glass-window.png,[],https://pokopiadex.com/items/glass-window,pokopiadex_items_in_collection
placeable_item,1889,Window pane,window-pane,A framed glass pane. It makes a great window or partition.,Buildings,[],[],,in-collection,,buildings_order,31,,,,,,,,[],[2211],https://pokopiadex.com/images/items/item_ui/window-pane.png,[],https://pokopiadex.com/items/window-pane,pokopiadex_items_in_collection
placeable_item,1890,Stained-glass window (upper),stained-glass-window-upper,A fancy stained-glass window. It's got a slightly retro vibe.,Buildings,[],[],,in-collection,,buildings_order,32,,,,,,,,[],[2211],https://pokopiadex.com/images/items/item_ui/stained-glass-window-upper.png,[],https://pokopiadex.com/items/stained-glass-window-upper,pokopiadex_items_in_collection
placeable_item,1891,Stained-glass window (middle),stained-glass-window-middle,A fancy stained-glass window. It's got a slightly retro vibe.,Buildings,[],[],,in-collection,,buildings_order,33,,,,,,,,[],[2211],https://pokopiadex.com/images/items/item_ui/stained-glass-window-middle.png,[],https://pokopiadex.com/items/stained-glass-window-middle,pokopiadex_items_in_collection
placeable_item,1892,Stained-glass window (lower),stained-glass-window-lower,A fancy stained-glass window. It's got a slightly retro vibe.,Buildings,[],[],,in-collection,,buildings_order,34,,,,,,,,[],[2211],https://pokopiadex.com/images/items/item_ui/stained-glass-window-lower.png,[],https://pokopiadex.com/items/stained-glass-window-lower,pokopiadex_items_in_collection
placeable_item,1162,Sash window,sash-window,A long vertical window with a cute cross trim. Try opening up the bottom half!,Buildings,[],[],,in-collection,,buildings_order,35,,,,,,,,[],[2211],https://pokopiadex.com/images/items/crafting_ui/sash-window.png,[],https://pokopiadex.com/items/sash-window,pokopiadex_items_in_collection
placeable_item,890,Sloped tiled roof,sloped-tiled-roof,You can arrange these vertically or horizontally to make a roof.,Buildings,[],[],,in-collection,,buildings_order,36,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/sloped-tiled-roof.png,[],https://pokopiadex.com/items/sloped-tiled-roof,pokopiadex_items_in_collection
placeable_item,891,Tiled hipped roof,tiled-hipped-roof,Try using this when you make a roof! It looks like it would fit beautifully along the edges.,Buildings,[],[],,in-collection,,buildings_order,37,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/tiled-hipped-roof.png,[],https://pokopiadex.com/items/tiled-hipped-roof,pokopiadex_items_in_collection
placeable_item,893,Tiled roof valley,tiled-roof-valley,"When you're planning out the shape of your roof, putting in some valleys adds a really nice touch.",Buildings,[],[],,in-collection,,buildings_order,38,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/tiled-roof-valley.png,[],https://pokopiadex.com/items/tiled-roof-valley,pokopiadex_items_in_collection
placeable_item,889,Flat tiled roof,flat-tiled-roof,"If you make your roof a little flatter, it'll look nice and stylish!",Buildings,[],[],,in-collection,,buildings_order,39,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/flat-tiled-roof.png,[],https://pokopiadex.com/items/flat-tiled-roof,pokopiadex_items_in_collection
placeable_item,892,Tiled roof decoration,tiled-roof-decoration,Try putting this on a roof! It looks great whether you install one or a whole bunch!,Buildings,[],[],,in-collection,,buildings_order,40,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/tiled-roof-decoration.png,[],https://pokopiadex.com/items/tiled-roof-decoration,pokopiadex_items_in_collection
placeable_item,894,Magikarp decoration,magikarp-decoration,This would make a great accent piece in the center of a roof.,Buildings,[],[],,in-collection,,buildings_order,41,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/magikarp-decoration.png,[],https://pokopiadex.com/items/magikarp-decoration,pokopiadex_items_in_collection
placeable_item,1894,Stone hipped roof,stone-hipped-roof,You can arrange these vertically or horizontally to make a roof.,Buildings,[],[],,in-collection,,buildings_order,42,,,,,,,,[],"[2213,2238]",https://pokopiadex.com/images/items/item_ui/stone-hipped-roof.png,[],https://pokopiadex.com/items/stone-hipped-roof,pokopiadex_items_in_collection
placeable_item,54,Sloped stone roof,sloped-stone-roof,You can arrange these vertically or horizontally to make a roof.,Buildings,[],[],,in-collection,,buildings_order,43,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/sloped-stone-roof.png,[],https://pokopiadex.com/items/sloped-stone-roof,pokopiadex_items_in_collection
placeable_item,1893,Skylight,skylight,Try using this when you make a roof! It looks like it would fit beautifully along the edges.,Buildings,[],[],,in-collection,,buildings_order,44,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/skylight.png,[],https://pokopiadex.com/items/skylight,pokopiadex_items_in_collection
placeable_item,1895,Stone roof valley,stone-roof-valley,"When you're planning out the shape of your roof, putting in some valleys adds a really nice touch.",Buildings,[],[],,in-collection,,buildings_order,45,,,,,,,,[],"[2213,2238]",https://pokopiadex.com/images/items/item_ui/stone-roof-valley.png,[],https://pokopiadex.com/items/stone-roof-valley,pokopiadex_items_in_collection
placeable_item,1896,Flat stone roof,flat-stone-roof,"If you make your roof a little flatter, it'll look nice and stylish.",Buildings,[],[],,in-collection,,buildings_order,46,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/flat-stone-roof.png,[],https://pokopiadex.com/items/flat-stone-roof,pokopiadex_items_in_collection
placeable_item,1897,Stone roof decoration,stone-roof-decoration,Try putting this on a roof! It looks great whether you install one or a whole bunch.,Buildings,[],[],,in-collection,,buildings_order,47,,,,,,,,[],"[2213,2238]",https://pokopiadex.com/images/items/item_ui/stone-roof-decoration.png,[],https://pokopiadex.com/items/stone-roof-decoration,pokopiadex_items_in_collection
placeable_item,1898,Pitched brick roof,pitched-brick-roof,You can arrange these vertically or horizontally to make a roof.,Buildings,[],[],,in-collection,,buildings_order,48,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/pitched-brick-roof.png,[],https://pokopiadex.com/items/pitched-brick-roof,pokopiadex_items_in_collection
placeable_item,1899,Dormered brick roof,dormered-brick-roof,This would be a great accent piece in the center of a roof.,Buildings,[],[],,in-collection,,buildings_order,49,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/dormered-brick-roof.png,[],https://pokopiadex.com/items/dormered-brick-roof,pokopiadex_items_in_collection
placeable_item,1900,Brick hipped roof,brick-hipped-roof,A piece of brick roofing that juts outward. Looks like it'd work great as an edge piece.,Buildings,[],[],,in-collection,,buildings_order,50,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/brick-hipped-roof.png,[],https://pokopiadex.com/items/brick-hipped-roof,pokopiadex_items_in_collection
placeable_item,1901,Brick roof valley,brick-roof-valley,A piece of brick roofing that recesses inward. Looks like it'd work great as a corner piece.,Buildings,[],[],,in-collection,,buildings_order,51,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/brick-roof-valley.png,[],https://pokopiadex.com/items/brick-roof-valley,pokopiadex_items_in_collection
placeable_item,1902,Flat brick roof,flat-brick-roof,"If you make your roof a little flatter, it'll look nice and stylish.",Buildings,[],[],,in-collection,,buildings_order,52,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/flat-brick-roof.png,[],https://pokopiadex.com/items/flat-brick-roof,pokopiadex_items_in_collection
placeable_item,1903,Brick roof decoration,brick-roof-decoration,Try putting this on a roof! It looks great whether you install one or a whole bunch.,Buildings,[],[],,in-collection,,buildings_order,53,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/brick-roof-decoration.png,[],https://pokopiadex.com/items/brick-roof-decoration,pokopiadex_items_in_collection
placeable_item,1904,Sloped tent roof,sloped-tent-roof,You can arrange these vertically or horizontally to make a roof.,Buildings,[],[],,in-collection,,buildings_order,54,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/sloped-tent-roof.png,[],https://pokopiadex.com/items/sloped-tent-roof,pokopiadex_items_in_collection
placeable_item,1905,Tent hipped roof,tent-hipped-roof,Try using this when you make a roof! It looks like it would fit beautifully along the edges.,Buildings,[],[],,in-collection,,buildings_order,55,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/tent-hipped-roof.png,[],https://pokopiadex.com/items/tent-hipped-roof,pokopiadex_items_in_collection
placeable_item,1906,Tent roof valley,tent-roof-valley,"When you're planning out the shape of your roof, putting in some valleys adds a really nice touch.",Buildings,[],[],,in-collection,,buildings_order,56,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/tent-roof-valley.png,[],https://pokopiadex.com/items/tent-roof-valley,pokopiadex_items_in_collection
placeable_item,1907,Flat tent roof,flat-tent-roof,"If you make your roof a little flatter, it'll look nice and stylish.",Buildings,[],[],,in-collection,,buildings_order,57,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/flat-tent-roof.png,[],https://pokopiadex.com/items/flat-tent-roof,pokopiadex_items_in_collection
placeable_item,680,Glossy awning,glossy-awning,Install a bunch of these along a wall to block out rain and harsh sunlight.,Buildings,[],[],,in-collection,,buildings_order,58,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/glossy-awning.png,[],https://pokopiadex.com/items/glossy-awning,pokopiadex_items_in_collection
placeable_item,1908,Corrugated metal,corrugated-metal,Align several of these to create a roof that could probably protect against wind and rain.,Buildings,"[""Road""]",[],,in-collection,,buildings_order,59,,,,,,,,[],[2222],https://pokopiadex.com/images/items/item_ui/corrugated-metal.png,[],https://pokopiadex.com/items/corrugated-metal,pokopiadex_items_in_collection
placeable_item,1288,Protruding wall,protruding-wall,Lining these up against other walls adds a nice accent to a space.,Buildings,[],[],,in-collection,,buildings_order,60,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/protruding-wall.png,[],https://pokopiadex.com/items/protruding-wall,pokopiadex_items_in_collection
placeable_item,1909,Curved eave,curved-eave,A simple roof with a curved shape. Seems like it'd look great on large buildings or facilities.,Buildings,[],[],,in-collection,,buildings_order,61,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/curved-eave.png,[],https://pokopiadex.com/items/curved-eave,pokopiadex_items_in_collection
placeable_item,390,Wooden fencing,wooden-fencing,Looks great on its own or arranged in a row.,Buildings,[],[],,in-collection,,buildings_order,62,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/wooden-fencing.png,[],https://pokopiadex.com/items/wooden-fencing,pokopiadex_items_in_collection
placeable_item,55,Wooden enclosure,wooden-enclosure,"A single post may be thin and flimsy, but these make a splendid fence when lined up together.",Buildings,[],[],,in-collection,,buildings_order,63,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/wooden-enclosure.png,[],https://pokopiadex.com/items/wooden-enclosure,pokopiadex_items_in_collection
placeable_item,1910,Iron enclosure,iron-enclosure,"A single post may be thin and flimsy, but these make a splendid fence when lined up together.",Buildings,[],[],,in-collection,,buildings_order,64,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/iron-enclosure.png,[],https://pokopiadex.com/items/iron-enclosure,pokopiadex_items_in_collection
placeable_item,1911,Metal fencing,metal-fencing,Looks great on its own or arranged in a row.,Buildings,[],[],,in-collection,,buildings_order,65,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/metal-fencing.png,[],https://pokopiadex.com/items/metal-fencing,pokopiadex_items_in_collection
placeable_item,1297,Stone fencing,stone-fencing,Looks great on its own or arranged in a row.,Buildings,[],[],,in-collection,,buildings_order,66,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/stone-fencing.png,[],https://pokopiadex.com/items/stone-fencing,pokopiadex_items_in_collection
placeable_item,1115,Boat railing,boat-railing,Guardrail used on ship decks to keep passengers from falling overboard. They look nice arranged in a row!,Buildings,[],[],,in-collection,,buildings_order,67,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/boat-railing.png,[],https://pokopiadex.com/items/boat-railing,pokopiadex_items_in_collection
placeable_item,1912,Wooden handrail,wooden-handrail,A wooden handrail that's useful for dividing up space. These look great arranged in a row.,Buildings,[],[],,in-collection,,buildings_order,68,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/wooden-handrail.png,[],https://pokopiadex.com/items/wooden-handrail,pokopiadex_items_in_collection
placeable_item,1913,Handrail,handrail,"An elegant, antique handrail. Try attaching it to the walls of your buildings.",Buildings,[],[],,in-collection,,buildings_order,69,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/handrail.png,[],https://pokopiadex.com/items/handrail,pokopiadex_items_in_collection
placeable_item,1127,Harbor pole,harbor-pole,"Poles connected by chains, often seen in harbors. They look really nice arranged in a row.",Buildings,[],[],,in-collection,,buildings_order,70,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/harbor-pole.png,[],https://pokopiadex.com/items/harbor-pole,pokopiadex_items_in_collection
placeable_item,572,Arched barrier,arched-barrier,"These always look nice, whether you use them to make an enclosure or an eye-catching entryway.",Buildings,[],[],,in-collection,,buildings_order,71,,,,10,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/arched-barrier.png,[],https://pokopiadex.com/items/arched-barrier,pokopiadex_items_in_collection
placeable_item,2020,Arched barrier (leaf pattern),arched-barrier-leaf-pattern,,Buildings,[],[],,in-collection,,buildings_order,72,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/arched-barrier-leaf-pattern.png,[],https://pokopiadex.com/items/arched-barrier-leaf-pattern,pokopiadex_items_in_collection
placeable_item,1059,Wooden siding (panel),wooden-siding-panel,"Attach these to rocks, dirt, or walls. You can also arrange these in a perimeter to form an enclosure!",Buildings,[],[],,in-collection,,buildings_order,73,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/wooden-siding-panel.png,[],https://pokopiadex.com/items/wooden-siding-panel,pokopiadex_items_in_collection
placeable_item,1060,Wooden siding (corner),wooden-siding-corner,"Attach these to rocks, dirt, or walls. If you put them in a corner, you can make a nice, tidy enclosure.",Buildings,[],[],,in-collection,,buildings_order,74,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/wooden-siding-corner.png,[],https://pokopiadex.com/items/wooden-siding-corner,pokopiadex_items_in_collection
placeable_item,1174,Wooden posts,wooden-posts,"Arrange these horizontally to make a partition with tiny gaps, or stack them vertically to make a divider!",Buildings,[],[],,in-collection,,buildings_order,75,,,,50,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/wooden-posts.png,[],https://pokopiadex.com/items/wooden-posts,pokopiadex_items_in_collection
placeable_item,670,Wooden partition,wooden-partition,A tall partition screen. Looks great whether you install just one or a whole row of them.,Buildings,[],"[""Trade at PC""]",,in-collection,,buildings_order,76,,100,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/wooden-partition.png,[],https://pokopiadex.com/items/wooden-partition,pokopiadex_items_in_collection
placeable_item,1914,Grate fencing,grate-fencing,Grates that link together when stacked on top of each other. Perfect for making a nice-looking fence.,Buildings,[],[],,in-collection,,buildings_order,77,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/grate-fencing.png,[],https://pokopiadex.com/items/grate-fencing,pokopiadex_items_in_collection
