kind,name,name_zh_hans,category,tag,selection_reasons,image_url,image_source,fallback_image_url,pokopiadex_slug,pokopiadex_category,pokopiadex_tags,infipoke_slug,infipoke_category,infipoke_tag,source_pages
decorative_item,Ordinary sand,普通沙,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/ordinary-sand.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/ordinarysand.webp,ordinary-sand,Blocks,,ordinarysand,Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Ordinary soil,普通泥土,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/ordinary-soil.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/ordinarysoil.webp,ordinary-soil,Blocks,,ordinarysoil,Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Painted wall,彩绘墙,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/painted-wall.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/paintedwall.webp,painted-wall,Blocks,,paintedwall,Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Painting (landscape),画（风景）,Outdoor,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/painting-landscape.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/painting%28landscape%29.webp,painting-landscape,Outdoor,Decoration,painting(landscape),Outdoor,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Painting (portrait),画（肖像）,Outdoor,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/painting-portrait.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/painting%28portrait%29.webp,painting-portrait,Outdoor,Decoration,painting(portrait),Outdoor,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Painting (still life),画（静物）,Outdoor,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/painting-still-life.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/painting%28stilllife%29.webp,painting-still-life,Outdoor,Decoration,painting(stilllife),Outdoor,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Paper party cups,派对纸杯,Misc.,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/shop_ui/paper-party-cups.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/paperpartycups.webp,paper-party-cups,Misc.,Decoration,paperpartycups,Misc.,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Papers,文件,Misc.,Toy,infipoke_tag:toy;pokopiadex_tag:toy,https://pokopiadex.com/images/items/item_ui/papers.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/papers.webp,papers,Misc.,Toy,papers,Misc.,Toy,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Party bunting,派对彩旗,Misc.,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/crafting_ui/party-bunting.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/partybunting.webp,party-bunting,Misc.,Decoration,partybunting,Misc.,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Patterned aged-stone wall,花纹风化石墙,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/crafting_ui/patterned-aged-stone-wall.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/patternedaged-stonewall.webp,patterned-aged-stone-wall,Blocks,,patternedaged-stonewall,Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Pencil holder,笔筒,Misc.,Toy,infipoke_tag:toy;pokopiadex_tag:toy,https://pokopiadex.com/images/items/item_ui/pencil-holder.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/pencilholder.webp,pencil-holder,Misc.,Toy,pencilholder,Misc.,Toy,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Photo cutout board,脸洞看板,Outdoor,Decoration,infipoke_tag:decoration;pokopiadex_tag:toy,https://pokopiadex.com/images/items/item_ui/photo-cutout-board.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/photocutoutboard.webp,photo-cutout-board,Outdoor,Toy,photocutoutboard,Outdoor,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Photo frame,相框,Misc.,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/photo-frame.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/photoframe.webp,photo-frame,Misc.,Decoration,photoframe,Misc.,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Pikachu doll,皮卡丘玩偶,Misc.,Toy,infipoke_tag:toy;pokopiadex_tag:toy,https://pokopiadex.com/images/items/item_ui/pikachu-doll.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/pikachudoll.webp,pikachu-doll,Misc.,Toy,pikachudoll,Misc.,Toy,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Pikachu sofa,皮卡丘沙发,Furniture,Relaxation,infipoke_category:furniture;pokopiadex_category:furniture,https://pokopiadex.com/images/items/item_ui/pikachu-sofa.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/pikachusofa.webp,pikachu-sofa,Furniture,Relaxation,pikachusofa,Furniture,Relaxation,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Pinwheels,风车,Misc.,Toy,infipoke_tag:toy;pokopiadex_tag:toy,https://pokopiadex.com/images/items/crafting_ui/pinwheels.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/pinwheels.webp,pinwheels,Misc.,Toy,pinwheels,Misc.,Toy,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Pitcher-plant pot,猪笼草盆栽,Misc.,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/pitcher-plant-pot.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/pitcher-plantpot.webp,pitcher-plant-pot,Misc.,Decoration,pitcher-plantpot,Misc.,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Pizza,披萨,Misc.,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/pizza.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/pizza.webp,pizza,Misc.,Decoration,pizza,Misc.,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Plain bed,简易床,Furniture,Relaxation,infipoke_category:furniture;pokopiadex_category:furniture,https://pokopiadex.com/images/items/crafting_ui/plain-bed.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/plainbed.webp,plain-bed,Furniture,Relaxation,plainbed,Furniture,Relaxation,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Plain chair,朴素椅,Furniture,Relaxation,infipoke_category:furniture;pokopiadex_category:furniture,https://pokopiadex.com/images/items/crafting_ui/plain-chair.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/plainchair.webp,plain-chair,Furniture,Relaxation,plainchair,Furniture,Relaxation,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Plain chest,朴素木箱,Furniture,Decoration,infipoke_category:furniture;infipoke_tag:decoration;pokopiadex_category:furniture;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/plain-chest.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/plainchest.webp,plain-chest,Furniture,Decoration,plainchest,Furniture,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Plain closet,朴素衣柜,Furniture,Decoration,infipoke_category:furniture;infipoke_tag:decoration;pokopiadex_category:furniture;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/crafting_ui/plain-closet.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/plaincloset.webp,plain-closet,Furniture,Decoration,plaincloset,Furniture,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Plain lamp,简约灯,Utilities,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/crafting_ui/plain-lamp.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/plainlamp.webp,plain-lamp,Utilities,Decoration,plainlamp,Utilities,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Plain sofa,朴素沙发,Furniture,Relaxation,infipoke_category:furniture;pokopiadex_category:furniture,https://pokopiadex.com/images/items/crafting_ui/plain-sofa.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/plainsofa.webp,plain-sofa,Furniture,Relaxation,plainsofa,Furniture,Relaxation,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Plain stand,朴素展架,Furniture,Decoration,infipoke_category:furniture;pokopiadex_category:furniture;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/shop_ui/plain-stand.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/plainstand.webp,plain-stand,Furniture,Decoration,plainstand,Furniture,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Plain stool,朴素凳,Furniture,Relaxation,infipoke_category:furniture;pokopiadex_category:furniture,https://pokopiadex.com/images/items/item_ui/plain-stool.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/plainstool.webp,plain-stool,Furniture,Relaxation,plainstool,Furniture,Relaxation,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Plain table,朴素桌,Furniture,,infipoke_category:furniture;pokopiadex_category:furniture,https://pokopiadex.com/images/items/crafting_ui/plain-table.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/plaintable.webp,plain-table,Furniture,,plaintable,Furniture,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Plaster wall,灰泥墙,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/crafting_ui/plaster-wall.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/plasterwall.webp,plaster-wall,Blocks,,plasterwall,Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Poké Ball Bed,精灵球床,Furniture,Relaxation,infipoke_category:furniture;pokopiadex_category:furniture,https://pokopiadex.com/images/items/item_ui/poke-ball-bed.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/pokeballbed.webp,poke-ball-bed,Furniture,Relaxation,pokeballbed,Furniture,Relaxation,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Poké Ball Chest,精灵球宝箱,Furniture,Decoration,infipoke_category:furniture;infipoke_tag:decoration;pokopiadex_category:furniture;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/poke-ball-chest.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/pokeballchest.webp,poke-ball-chest,Furniture,Decoration,pokeballchest,Furniture,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Poké Ball lamp,精灵球灯,Utilities,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/poke-ball-lamp.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/pokeballlamp.webp,poke-ball-lamp,Utilities,Decoration,pokeballlamp,Utilities,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Poké Ball light,精灵球灯,Utilities,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/poke-ball-light.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/pokeballlight.webp,poke-ball-light,Utilities,Decoration,pokeballlight,Utilities,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Poké Ball print,精灵球花纹,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/poke-ball-print.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/pokeballprint.webp,poke-ball-print,Blocks,,pokeballprint,Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Poké Ball Sofa,精灵球沙发,Furniture,Relaxation,infipoke_category:furniture;pokopiadex_category:furniture,https://pokopiadex.com/images/items/item_ui/poke-ball-sofa.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/pokeballsofa.webp,poke-ball-sofa,Furniture,Relaxation,pokeballsofa,Furniture,Relaxation,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Poké Ball table,精灵球桌,Furniture,,infipoke_category:furniture;pokopiadex_category:furniture,https://pokopiadex.com/images/items/item_ui/poke-ball-table.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/pokeballtable.webp,poke-ball-table,Furniture,,pokeballtable,Furniture,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Poké Ball Wall,精灵球墙,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/poke-ball-wall.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/pokeballwall.webp,poke-ball-wall,Blocks,,pokeballwall,Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Pokémetal deposit,宝可金属矿石,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/pokemetal-deposit.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/pokemetaldeposit.webp,pokemetal-deposit,Blocks,,pokemetaldeposit,Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Pokémon Center counter,宝可梦中心柜台,Furniture,,infipoke_category:furniture;pokopiadex_category:furniture,https://pokopiadex.com/images/items/item_ui/pokemon-center-counter.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/pokemoncentercounter.webp,pokemon-center-counter,Furniture,,pokemoncentercounter,Furniture,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Pokémon Center wall (lower),宝可梦中心墙（下）,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/pokemon-center-wall-lower.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/pokemoncenterwall%28lower%29.webp,pokemon-center-wall-lower,Blocks,,pokemoncenterwall(lower),Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Pokémon Center wall (middle),宝可梦中心墙（中）,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/pokemon-center-wall-middle.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/pokemoncenterwall%28middle%29.webp,pokemon-center-wall-middle,Blocks,,pokemoncenterwall(middle),Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Pokémon Center wall (trim),宝可梦中心墙（边饰）,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/pokemon-center-wall-trim.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/pokemoncenterwall%28trim%29.webp,pokemon-center-wall-trim,Blocks,,pokemoncenterwall(trim),Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Pokémon Center wall (upper),宝可梦中心墙（上）,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/pokemon-center-wall-upper.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/pokemoncenterwall%28upper%29.webp,pokemon-center-wall-upper,Blocks,,pokemoncenterwall(upper),Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Polka-dot print,波点花纹,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/polka-dot-print.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/polka-dotprint.webp,polka-dot-print,Blocks,,polka-dotprint,Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Polygonal Shelf,多边形架子,Furniture,Decoration,infipoke_category:furniture;infipoke_tag:decoration;pokopiadex_category:furniture;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/polygonal-shelf.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/polygonalshelf.webp,polygonal-shelf,Furniture,Decoration,polygonalshelf,Furniture,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Pop art bed,波普艺术床,Furniture,Relaxation,infipoke_category:furniture;pokopiadex_category:furniture,https://pokopiadex.com/images/items/item_ui/pop-art-bed.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/popartbed.webp,pop-art-bed,Furniture,Relaxation,popartbed,Furniture,Relaxation,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Pop art chair,波普艺术椅,Furniture,Relaxation,infipoke_category:furniture;pokopiadex_category:furniture,https://pokopiadex.com/images/items/item_ui/pop-art-chair.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/popartchair.webp,pop-art-chair,Furniture,Relaxation,popartchair,Furniture,Relaxation,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Pop art lamp,波普艺术灯,Utilities,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/pop-art-lamp.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/popartlamp.webp,pop-art-lamp,Utilities,Decoration,popartlamp,Utilities,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Pop art sofa,波普艺术沙发,Furniture,Relaxation,infipoke_category:furniture;pokopiadex_category:furniture,https://pokopiadex.com/images/items/item_ui/pop-art-sofa.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/popartsofa.webp,pop-art-sofa,Furniture,Relaxation,popartsofa,Furniture,Relaxation,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Pop art table,波普艺术桌,Furniture,,infipoke_category:furniture;pokopiadex_category:furniture,https://pokopiadex.com/images/items/item_ui/pop-art-table.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/poparttable.webp,pop-art-table,Furniture,,poparttable,Furniture,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Pop art wall (lower),波普艺术墙（下）,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/pop-art-wall-lower.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/popartwall%28lower%29.webp,pop-art-wall-lower,Blocks,,popartwall(lower),Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Pop art wall (middle),波普艺术墙（中）,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/pop-art-wall-middle.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/popartwall%28middle%29.webp,pop-art-wall-middle,Blocks,,popartwall(middle),Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Pop art wall (upper),波普艺术墙（上）,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/pop-art-wall-upper.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/popartwall%28upper%29.webp,pop-art-wall-upper,Blocks,,popartwall(upper),Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Printer,打印机,Misc.,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/printer.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/printer.webp,printer,Misc.,Decoration,printer,Misc.,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Professor's treasure trove,博士的宝物,Other,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/professors-treasure-trove.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/professor%27streasuretrove.webp,professors-treasure-trove,Other,Decoration,professor'streasuretrove,Other,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Public seat,公共座椅,Furniture,Relaxation,infipoke_category:furniture;pokopiadex_category:furniture,https://pokopiadex.com/images/items/item_ui/public-seat.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/publicseat.webp,public-seat,Furniture,Relaxation,publicseat,Furniture,Relaxation,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Puffy-tree pillar,蓬松树柱,Blocks,Road,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/crafting_ui/puffy-tree-pillar.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/puffy-treepillar.webp,puffy-tree-pillar,Blocks,Road,puffy-treepillar,Blocks,Road,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Punching bag,沙袋,Outdoor,Toy,infipoke_tag:toy;pokopiadex_tag:toy,https://pokopiadex.com/images/items/crafting_ui/punching-bag.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/punchingbag.webp,punching-bag,Outdoor,Toy,punchingbag,Outdoor,Toy,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Punching game,拳击游戏机,Misc.,Toy,infipoke_tag:toy;pokopiadex_tag:toy,https://pokopiadex.com/images/items/item_ui/punching-game.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/punchinggame.webp,punching-game,Misc.,Toy,punchinggame,Misc.,Toy,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Pure-white soil,纯白泥土,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/pure-white-soil.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/pure-whitesoil.webp,pure-white-soil,Blocks,,pure-whitesoil,Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Push cart,推车,Furniture,,infipoke_category:furniture;pokopiadex_category:furniture,https://pokopiadex.com/images/items/shop_ui/push-cart.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/pushcart.webp,push-cart,Furniture,,pushcart,Furniture,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Raichu sign,雷丘看板,Outdoor,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/raichu-sign.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/raichusign.webp,raichu-sign,Outdoor,Decoration,raichusign,Outdoor,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Recycling bin,回收箱,Outdoor,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/recycling-bin.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/recyclingbin.webp,recycling-bin,Outdoor,Decoration,recyclingbin,Outdoor,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Red cliff rock,红色悬崖岩石,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/red-cliff-rock.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/redcliffrock.webp,red-cliff-rock,Blocks,,redcliffrock,Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Red meteor lamp,红色流星灯,Utilities,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/red-meteor-lamp.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/redmeteorlamp.webp,red-meteor-lamp,Utilities,Decoration,redmeteorlamp,Utilities,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Red rock,红色岩石,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/red-rock.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/redrock.webp,red-rock,Blocks,,redrock,Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Red spotted cliff rock,红色斑纹悬崖岩石,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/red-spotted-cliff-rock.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/redspottedcliffrock.webp,red-spotted-cliff-rock,Blocks,,redspottedcliffrock,Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Reddish-brown cave rock,红棕色洞穴岩石,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/reddish-brown-cave-rock.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/reddish-browncaverock.webp,reddish-brown-cave-rock,Blocks,,reddish-browncaverock,Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Refrigerator,冰箱,Misc.,Toy,infipoke_tag:toy;pokopiadex_tag:toy,https://pokopiadex.com/images/items/item_ui/refrigerator.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/refrigerator.webp,refrigerator,Misc.,Toy,refrigerator,Misc.,Toy,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Repel,除虫喷雾,Misc.,Toy,infipoke_tag:toy;pokopiadex_tag:toy,https://pokopiadex.com/images/items/item_ui/repel.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/repel.webp,repel,Misc.,Toy,repel,Misc.,Toy,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Resort bed,度假风床铺,Furniture,Relaxation,infipoke_category:furniture;pokopiadex_category:furniture,https://pokopiadex.com/images/items/item_ui/resort-bed.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/resortbed.webp,resort-bed,Furniture,Relaxation,resortbed,Furniture,Relaxation,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Resort chair,度假风椅,Furniture,Relaxation,infipoke_category:furniture;pokopiadex_category:furniture,https://pokopiadex.com/images/items/item_ui/resort-chair.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/resortchair.webp,resort-chair,Furniture,Relaxation,resortchair,Furniture,Relaxation,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Resort hammock,度假风吊床,Furniture,Relaxation,infipoke_category:furniture;pokopiadex_category:furniture,https://pokopiadex.com/images/items/item_ui/resort-hammock.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/resorthammock.webp,resort-hammock,Furniture,Relaxation,resorthammock,Furniture,Relaxation,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Resort light,度假村灯,Utilities,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/crafting_ui/resort-light.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/resortlight.webp,resort-light,Utilities,Decoration,resortlight,Utilities,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
